title,author,publish_date,synopsis,genre,purchase_link,img_link
Stolen (Hardback),Ann-Helen Laestadius,"The international sensation: the story of a young Sami girl's coming-of-age, and a powerful fable about family, identity and justice. Nine-year-old Elsa lives just north of the Arctic Circle. She and her family are Sami - Scandinavia's indigenous people - and make their living herding reindeer. One morning when Elsa goes skiing alone, she witnesses a man brutally killing her reindeer calf, Nastegallu. Elsa recognises the man but refuses to tell anyone - least of all the Swedish police force - about what she saw. Instead, she carries her secret as a dark weight on her heart. Elsa comes of age fighting two wars: one within her community, where male elders expect young women to know their place; and against the ever-escalating wave of prejudice and violence against the Sami. When Elsa finds herself the target of the man who killed her reindeer calf all those years ago, something inside of her finally breaks. The guilt, fear, and anger she's been carrying since childhood come crashing over her like an avalanche, and will lead Elsa to a final catastrophic confrontation.",2023-02-02,"['fiction', 'modern', 'contemporaryfiction', '', 'politics', 'society', 'education', 'society', 'culture', 'socialgroups', 'ethnicstudies']",https://www.waterstones.com/book/stolen/ann-helen-laestadius/9781526659989,https://cdn.waterstones.com/bookjackets/large/9781/5266/9781526659989.jpg
"Song of Silver, Flame Like Night (Hardback)",Amelie Wen Zhao,"In a fallen kingdom, one girl carries the key to its forgotten past - and the demons that sleep at its heart... Once, Lan had a different name. Now, she goes by the one the Elantian colonizers gave her when they invaded her kingdom, killed her mother, and outlawed her people's magic. She spends her nights as a songgirl in Haak'gong, a city transformed by the conquerors, and spends her days scavenging for remnants of the past. For anything that might help her understand the strange mark burned into her arm by her mother, in her last act before she died. No one can see the mysterious mark, an untranslatable Hin character, except Lan. Until the night a boy appears at the teahouse and saves her life. Zen is a practitioner - one of the fabled magicians of the Last Kingdom, whose abilities were rumoured to be drawn from the demons they communed with. Magic believed to be long lost. Magic to be hidden from the Elantians at all costs. Both Lan and Zen have secrets buried deep within. Fate has connected them, but their destiny remains unwritten. Both hold the power to liberate their land. And both hold the power to destroy the world.",2023-02-02,"['romanticfiction', 'fantasyromance', '', 'sciencefiction', 'fantasy', 'horror', 'fantasy', 'fiction', 'myths', 'legends']",https://www.waterstones.com/book/song-of-silver-flame-like-night/amelie-wen-zhao/9780008521363,https://cdn.waterstones.com/bookjackets/large/9780/0085/9780008521363.jpg
Migrants: The Story of Us All (Hardback),Sam Miller,"Migrants cuts through the toxic debates to tell the rich and collective stories of humankind's urge to move.'Fascinating... Miller's perspective may be just what we need' Daily Telegraph'Enjoyable, provocative and timely' Spectator'Timely and empathetic: a rare combination on this most controversial issue' Remi Adekoya, author of Biracial Britain'Tremendous: blends the personal and the panoramic to great effect' Robert Winder, author of Bloody ForeignersHumans are, in fundamental ways, a migratory species, more so than any other land mammal. For most of our existence , we were all nomads, and some of us still are. Houses and permanent settlements are a relatively late development - dating back little more than twelve thousand years. Borders and passports are much more recent. From the Neanderthals, Alexander the Great, Christopher Columbus and Pocahontas to the African slave trade, Fu Manchu, and Barack Obama, Migrants shows us that it is only by understanding how migration and migrants have been viewed in the past, that we can re-set the terms of the modern-day debate about migration.Migrants presents us with an alternative history of the world, in which migration is restored to the heart of the human story. And in which humans migrate for a wide range of reasons: not just because of civil war, or poverty or climate change but also out of curiosity and a sense of adventure. On arrival, migrants are expected both to assimilate and encouraged to remain distinctive; to defend their heritage and adopt a new one. They are sub-human and super-human; romanticised and castigated, admired and abhorred. Migrants tells us that this is not a new narrative; this is the history of us all, part of everybody's backstory - for those who consider themselves migrants and those who do not.",2023-02-02,"['history', 'general', 'worldhistory', '', 'history', 'historicalperiods', 'politics', 'society', 'education', 'society', 'culture', 'socialissues', 'processes', 'migration', 'immigration', 'emigration']",https://www.waterstones.com/book/migrants/sam-miller/9781408713549,https://cdn.waterstones.com/bookjackets/large/9781/4087/9781408713549.jpg
We Are Electric: The New Science of Our Body's Electrome (Hardback),Sally Adee,"A NEW SCIENTIST BEST POPULAR SCIENCE BOOK 2023A NEXT BIG IDEA CLUB MUST READ 2023A STYLIST BOOK TO BRING YOU WISDOM IN 2023You may be familiar with the idea of our body's biome - the bacterial fauna that populates our gut and can so profoundly affect our health. In We Are Electric we cross the next frontier of scientific understanding: discover your body's electrome.Every cell in our bodies - bones, skin, nerves, muscle - has a voltage, like a tiny battery. This bioelectricity is why our brains can send signals to our bodies, why we develop the way we do in the womb and how our bodies know to heal themselves from injury. When bioelectricity goes awry, illness, deformity and cancer can result. But if we can control or correct this bioelectricity, the implications for our health are remarkable: an undo switch for cancer that could flip malignant cells back into healthy ones; the ability to regenerate cells, organs, even limbs; to slow ageing and so much more.In We Are Electric, award-winning science writer Sally Adee explores the history of bioelectricity: from Galvani's epic eighteenth-century battle with the inventor of the battery, Alessandro Volta, to the medical charlatans claiming to use electricity to cure pretty much anything, to advances in the field helped along by the unusually massive axons of squid. And finally, she journeys into the future of the discipline, through today's laboratories where we are starting to see real-world medical applications being developed.The bioelectric revolution starts here.",2023-02-02,"['popularscience', 'nature', 'popularscience', '', 'science', 'technology', 'medicine', 'mathematics', 'science', 'science:generalissues', 'historyofscience', 'science', 'technology', 'medicine', 'mathematics', 'science', 'physics', 'electricity', 'electromagnetism', 'magnetism']",https://www.waterstones.com/book/we-are-electric/sally-adee/9781838853327,https://cdn.waterstones.com/bookjackets/large/9781/8388/9781838853327.jpg
Death and the Conjuror (Hardback),Tom Mead,"An enthralling locked-room murder mystery inspired by crime fiction of the Golden Age, Death and the Conjuror is the critically acclaimed debut novel by Tom Mead. 1936, London. A celebrity psychiatrist is discovered dead in his locked study. There seems to be no way a killer could have escaped unseen. There are no clues, no witnesses, and no evidence of the murder weapon. Stumped by the confounding scene, Inspector Flint, the Scotland Yard detective on the case, calls on retired stage magician turned part-time sleuth Joseph Spector. Spector has a knack for explaining the inexplicable, but even he finds that there is more to this mystery than meets the eye. As he and the Inspector interview the colourful cast of suspects, they uncover no shortage of dark secrets... or motives for murder. And when a second murder occurs, this time in an impenetrable elevator, they realise the crime wave will become even more deadly unless they can catch the culprit soon.",2023-02-02,"['crime', 'thrillers', 'mystery', 'crime', 'mystery', 'historicalmysteries', '', 'crime', 'thrillers', 'mystery', 'crime', 'mystery', 'crime', 'thrillers', 'mystery', 'crime', 'mystery', 'classiccrime']",https://www.waterstones.com/book/death-and-the-conjuror/tom-mead/9781804540893,https://cdn.waterstones.com/bookjackets/large/9781/8045/9781804540893.jpg
Grounded: A Journey into the Landscapes of Our Ancestors (Hardback),James Canton,"For thousands of years, our ancestors held a close connection with the landscapes they lived in. They imbued it with meaning: stone monuments, sacred groves, places of pilgrimage. In our modern world we have rather lost that enchantment and intimate knowledge of place. James Canton takes us on a journey through England seeking to see through more ancient eyes, to understand what landscape meant to those that came before us. We visit stone circles, the West Kennet long barrow, a Crusader round church and sites of religious visions. We meet the Dagenham Idol and the intricately carved Lion Man figure. We find artefacts buried in farmers' fields. There is history and meaning encoded into the lands and places we live in, if only we take the time to look. Our natural world has never been under more threat. If we relocate our sense of wonder, veneration and awe in the landscapes we live in, we might just be better at saving it.",2023-02-02,"['popularscience', 'nature', 'naturewriting', '', 'art', 'fashion', 'photography', 'art', 'design', 'arttreatments', 'subjects', 'animals', 'natureinart', 'history', 'archaeology', 'landscapearchaeology']",https://www.waterstones.com/book/grounded/james-canton/9781838855871,https://cdn.waterstones.com/bookjackets/large/9781/8388/9781838855871.jpg
My Heart is a Poem (Hardback),Various Authors,"This is a book of poetry for everyone. This beautiful collection of poetry celebrates the brilliant thing that is feelings. It explores all the different emotions we experience and how different situations bring these emotions to the surface. From feelings of uncontainable excitement and inexplicable sadness to the electricity which surges from anger and pride, the poems in this anthology perfectly put into words all the different things we feel in our hearts. Vivid and stirring artwork from an array of talented artists brings breathtaking poetry from a range of voices to life. Featuring powerful poetry from: Mandy Coe, Laura Mucha, Nikki Grimes, Naomi Shihab Nye, Debjani Chatterjee, Coral Rumble, Kate Wakeling, John Agard, Karl Nova, James Carter, Valerie Bloom, Janet Wong, Joseph Coelho, Ken Nesbitt, Jack Prelutsky, Nikita Gill, Jay Hulme, Rachel Plummer, Ruth Awolola, and Elaine Laron.",2023-02-02,"[""children's"", 'teenage', 'poetry', 'anthologies', 'anthologies', '', 'giftbooks', 'beautifulbooksforchildren', 'giftbooks', 'littlebutlovely']",https://www.waterstones.com/book/my-heart-is-a-poem/various-authors/various-illustrators/9781838914400,https://cdn.waterstones.com/bookjackets/large/9781/8389/9781838914400.jpg
Bao & Dim Sum: 60 Easy Bun and Dumpling Recipes (Hardback),Orathay Souksisavanh,"Bao & Dim Sum reveals the secrets of how to create bao and dim sum at home. In Bao & Dim Sum, Orathay Souksisavanh walks you through how you can create a huge range of bao and dim sum. Try your hand at mushroom dim sum and braised pork bao, as well as sides such as cucumber salad and braised aubergines, and even a selection of sauces.  With easy-to-follow instructions, Bao & Dim Sum is perfect for even the novice cook.",2023-02-02,"['food', 'drink', 'national', 'regionalcuisine']",https://www.waterstones.com/book/bao-and-dim-sum/orathay-souksisavanh/9781784885748,https://cdn.waterstones.com/bookjackets/large/9781/7848/9781784885748.jpg
Why Beethoven: A Phenomenon in 100 Pieces (Hardback),Norman Lebrecht,"Through 100 recordings, Lebrecht brings to life the composer as we've never seen him before. Unruly, offensive and hopeless in so much of his life, yes, but driven to a fault and devoted to his art, conquering deafness to compose some of the towering works of our culture. Along the way, we encounter the great musicians who have taken on the challenge of Beethoven, in all their glories and foibles. In this revealing, unique biography, Beethoven emerges as a cornerstone of the modern world. All recordings are freely available on Idagio and YouTube.",2023-02-02,"['biography', 'truestories', 'arts', 'entertainmentbiographies', '', 'entertainment', 'music', 'entertainment', 'music', 'musicreviews', 'criticism']",https://www.waterstones.com/book/why-beethoven/norman-lebrecht/9780861544530,https://cdn.waterstones.com/bookjackets/large/9780/8615/9780861544530.jpg
What Lies Beneath: My life as a forensic search and rescue expert (Hardback),Peter Faulding,"Discover what it's like to be one of the few people allowed to pass the crime scene tape with Peter Faulding, a leading UK forensic search expert. Recovering bodies, finding discarded remains, identifying unmarked graves and saving people from locations and situations too dangerous for the normal emergency services are all in a day's work for Peter Faulding. In this gripping and remarkable memoir, Peter tells his extraordinary life story in fascinating detail. From removing protestors, including the infamous 'Swampy', from inside dangerous tunnels to the scenes of some of the UK's most notorious crimes, he describes how he has developed into a highly regarded and highly skilled search specialist, whose job is to assist investigators and police as they search crime scenes and bring serial killers to justice. or the first time, Peter gives new details on some of the country's most harrowing murder cases - including that of serial killer Peter Tobin, the Nicola Payne case and the Helen McCourt murder; sheds new light on mysterious deaths, including MI6 worker Gareth Williams; and details the incredible lengths he goes to, to help investigators. Get ready to join Britain's most extraordinary forensic search expert on his journey through deadly booby-trapped tunnel systems and into dark waters that hold horrific secrets, then onwards through uninviting crime scenes and into the minds of killers.",2023-02-02,"['politics', 'society', 'education', 'crime', 'criminology', 'criminalinvestigation', 'detection', 'forensicscience', '', 'biography', 'truestories', 'memoirs']",https://www.waterstones.com/book/what-lies-beneath/peter-faulding/9781035005901,https://cdn.waterstones.com/bookjackets/large/9781/0350/9781035005901.jpg
The World and All That It Holds (Hardback),Aleksandar Hemon,"As the Archduke Franz Ferdinand arrives in Sarajevo one June day in 1914, Rafael Pinto is busy crushing herbs and grinding tablets behind the counter at the pharmacy he inherited from his father. It's not quite the life he had expected during his poetry-filled student days in libertine Vienna, but it's nothing a dash of laudanum, a summer stroll and idle fantasies can't put in perspective. And then the world explodes. In the trenches in Galicia, fantasies fall flat. Heroism gets a man killed quickly. War devours all that they have known, and the only thing Pinto has to live for are the attentions of Osman, a fellow soldier, a man of action to complement Pinto's introspective, poetic soul; a charismatic storyteller and Pinto's protector and lover. Together, Pinto and Osman will escape the trenches and find themselves entangled with spies and Bolsheviks. As they travel over mountains and across deserts, from one world to another, all the way to Shanghai, it is Pinto's love for Osman that will truly survive.",2023-02-02,"['fiction', 'historicalfiction', '', 'fiction', 'modern', 'contemporaryfiction']",https://www.waterstones.com/book/the-world-and-all-that-it-holds/aleksandar-hemon/9780330513326,https://cdn.waterstones.com/bookjackets/large/9780/3305/9780330513326.jpg
Clara & Olivia (Hardback),Lucy Ashe,"'Surely you would like to be immortalised in art, fixed forever in perfection?' Sadler's Wells, 1933.  Disciplined and dedicated, Olivia is the perfect ballerina. But no matter how hard she works, she can never match identical twin Clara's charm. I would kill to be with her. As rehearsals intensify for the ballet Coppelia, the girls feel increasingly like they are being watched. And, as infatuation turns to obsession, everything begins to unravel.",2023-02-02,"['crime', 'thrillers', 'mystery', 'thrillers', '', 'entertainment', 'theatre', 'dance', 'otherperformingarts', 'dance', 'ballet', 'crime', 'thrillers', 'mystery', 'crime', 'mystery']",https://www.waterstones.com/book/clara-and-olivia/lucy-ashe/9780861544080,https://cdn.waterstones.com/bookjackets/large/9780/8615/9780861544080.jpg
The Swifts: The New York Times Bestselling Mystery Adventure - The Swifts (Hardback),Beth Lincoln,"A hilarious new mystery adventure perfect for fans of Robin Stevens and Lemony Snicket. On the day they are born, each Swift is brought before the sacred Family Dictionary. They are given a name and a definition, and it is assumed they will grow up to match. Unfortunately, Shenanigan Swift has other ideas. So what if her relatives all think she's destined to turn out as a troublemaker, just because of her name? Shenanigan knows she can be whatever she wants - pirate, explorer or even detective. Which is lucky, really, because when one of the Family tries to murder Arch-Aunt Schadenfreude, someone has to work out whodunit. With the help of her sisters and cousin, Shenanigan grudgingly takes on the case, but more murders, a hidden treasure and an awful lot of suspects make thing seriously complicated. Can Shenanigan catch the killer before the whole household is picked off? And in a Family where definitions are so important, can she learn to define herself?",2023-02-02,"[""children's"", 'teenage', 'fiction', 'adventure', 'crime', 'thrillers', 'mystery', 'crime', '', ""children's"", 'teenage', 'fiction', 'family', 'home', ""children's"", 'teenage', 'fiction', 'humour']",https://www.waterstones.com/book/the-swifts/beth-lincoln/claire-powell/9780241613009,https://cdn.waterstones.com/bookjackets/large/9780/2416/9780241613009.jpg
Cold Nights of Childhood (Paperback),Tezer OEzlu,"The narrator of Cold Nights of Childhood grows up in a rapidly changing Turkey, where the atmosphere is nationalist, patriarchal, technocratic. As a misfit in search of freedom, love and happiness, she escapes to Berlin, is overcome by depression on her return, and trapped in a psychiatry clinic for five years. After electroshock therapy and inhumane treatment, she is released into the care of friends and family, making tentative steps in a halting journey towards recovery. In her unique, unstructured style, Tezer OEzlu explores the extremity of her inner life and the painful pleasures of memory. Translated into English for the first time by Maureen Freely, this novel is a classic akin to The Bell Jar and Good Morning, Midnight.",2023-02-02,"['fiction', '', 'fiction', 'modern', 'contemporaryfiction']",https://www.waterstones.com/book/cold-nights-of-childhood/tezer-oezlu/maureen-freely/9781788168717,https://cdn.waterstones.com/bookjackets/large/9781/7881/9781788168717.jpg
Fling (Hardback),Joseph Murray,"Having an affair might not always mean being unfaithful. Tara loved Colin at first sight. Colin loved Tara at first fight. That's when they knew they were meant for each other. But after six years, their marriage has started to crumble. Unable to recapture the spark they once had, it seems it's all over. Until they meet their 100% match on a controversial new dating app - Fling. At once heartfelt and hilarious, Fling by Joseph Murray is the story of a fateful - and faithful - affair to remind us all that sometimes, what you're looking for might just be closer than you think.",2023-02-02,"['romanticfiction', 'contemporaryromance']",https://www.waterstones.com/book/fling/joseph-murray/9781529098662,https://cdn.waterstones.com/bookjackets/large/9781/5290/9781529098662.jpg
"The Other Side: A Journey into Women, Art and the Spirit World (Hardback)",Jennifer Higgie,"It's not so long ago that a woman's expressed interest in other realms would have ruined her reputation, or even killed her. And yet spiritualism, in various incarnations, has influenced numerous men - including lauded modernist artists such as Wassily Kandinsky, Piet Mondrian, Kazimir Malevich and Paul Klee - without repercussion. The fact that so many radical women artists of their generation - and earlier - also drank deeply from the same spiritual well has for too long been sorely neglected. In The Other Side, we explore the lives and work of a group of extraordinary women, from the twelfth-century mystic, composer and artist Hildegard of Bingen to the nineteenth-century English spiritualist Georgiana Houghton, whose paintings swirl like a cosmic Jackson Pollock; the early twentieth-century Swedish artist, Hilma af Klint, who painted with the help of her spirit guides and whose recent exhibition at New York's Guggenheim broke all attendance records; the 'Desert Transcendentalist', Agnes Pelton, who painted her visions beneath the vast skies of California; the Swiss healer, Emma Kunz, who used geometric drawings to treat her patients; and the British surrealist and occultist, Ithell Colquhoun, whose estate of more than 5,000 works recently entered the Tate gallery collection. While the individual work of these artists is unique, the women loosely shared the same goal: to communicate with, and learn from, other dimensions. Weaving in and out of these myriad lives, sharing her own memories of otherworldly experiences, Jennifer Higgie discusses the solace of ritual, the gender exclusions of art history, the contemporary relevance of myth, the boom in alternative ways of understanding the world and the impact of spiritualism on feminism and contemporary art. A radical reappraisal of a marginalised group of artists, The Other Side is an intoxicating blend of memoir, biography and art history.",2023-02-02,"['art', 'fashion', 'photography', 'art', 'design', 'art', 'designstyles/historyofart', '', 'spirituality', 'beliefs', 'religion', 'aspectsofreligion', 'spirituality', 'religiousexperience', 'politics', 'society', 'education', 'society', 'culture', 'socialissues', 'processes', 'feminism', 'feministtheory']",https://www.waterstones.com/book/the-other-side/jennifer-higgie/9781474623322,https://cdn.waterstones.com/bookjackets/large/9781/4746/9781474623322.jpg
Lady Joker: Volume 2 (Hardback),Kaoru Takamura,"One of Japan's great modern writers, this second half of Lady Joker brings Kaoru Takamura's breathtaking masterpiece to a gripping conclusion.Five men who meet at a Tokyo racetrack every week carry out a heist. They have kidnapped the CEO of Japan's largest beer company to extract blood money from the company's corrupt financiers.Known as Lady Joker, the men make their first attack on the beer company when their demands are not met. As the attacks escalate, the shady networks linking corporations to syndicates are exposed, the stakes rise, and bring into riveting focus the lives and motivations of the victims, the perpetrators, the heroes and the villains. Some will lose everything, even their lives.Inspired by the real-life Glico-Morinaga kidnapping, an unsolved case that terrorized Japan for two years, Lady Joker reimagines this watershed episode in modern Japanese history.",2023-02-02,"['fiction', 'classicfiction', '', 'crime', 'thrillers', 'mystery', 'crime', 'mystery', 'classiccrime', 'crime', 'thrillers', 'mystery', 'thrillers']",https://www.waterstones.com/book/lady-joker-volume-2/kaoru-takamura/allison-markin-powell/9781529394221,https://cdn.waterstones.com/bookjackets/large/9781/5293/9781529394221.jpg
"Tiny Traumas: When You Don't Know What's Wrong, but Nothing Feels Quite Right (Hardback)",Dr Meg Arroll,"'How are you really feeling? A bit blah, meh or simply 'I don't actually know'. If this is your honest, knot-in-the-throat response, take a moment - breathe - and let me reassure you that it's not you, it's what's happened to you over the years. You can't quite put your finger on it, but somehow you just don't feel like you're thriving or truly participating in your own life. This is the result of a build-up of life's scrapes, papercuts and bruises that have left you feeling simply 'not ok'. Emotional illiteracy, microaggressions, challenging familial relationships, toxic positivity and gaslighting are some examples of what I call 'Tiny T' trauma - the impact of which often leads to problems such as high-functioning anxiety, languishing, perfectionism, comfort eating and sleep disturbance, to name but a few. We have been fooled into believing that 'Tiny T' trauma doesn't matter. There always seem to be huge, intractable problems in the world, so we tend to overlook those small, everyday injuries that drill down to your core. This leaves us with an undercurrent of constant melancholy and niggling pinpricks of anxiety, all wrapped up in the film of other people's Insta-perfect lives. But life doesn't have to be experienced in this suffocating way; we owe it to ourselves to develop Awareness, Acceptance, and take Action on our Tiny T trauma, no matter how 'small', and to start living every day as we deserve.'",2023-02-02,"['politics', 'society', 'education', 'psychology', 'psychologyofemotions', '', 'politics', 'society', 'education', 'sociology', 'anthropology', 'anthropology', 'social', 'culturalanthropology', 'ethnography', 'politics', 'society', 'education', 'psychology', 'psychologicaltheory', 'schoolsofthought']",https://www.waterstones.com/book/tiny-traumas/dr-meg-arroll/9780008536404,https://cdn.waterstones.com/bookjackets/large/9780/0085/9780008536404.jpg
The Disenchantment (Hardback),Celia Bell,"Everyone connected to the court of Louis XIV has something to hide. For the Baroness Marie Catherine, it is the pleasures she seeks outside of her unhappy marriage, indulging in a more liberated existence of decadent salons and discussions with writers and scholars. At the centre of her illicit freedom is her lover Victoire Rose de Bourbon, Mademoiselle de Conti, the androgynous, self-assured countess. When Victoire's devotion results in an act of murder to save Marie Catherine, the pair must escape from the clutches of Paris' overzealous chief of police. As they attempt to outwit him, they are led to the darkest corners of Paris and Versailles, discovering lies, mysticism, and people with secrets they too would kill to keep. Fast-paced, opulent and hypnotically absorbing, Celia Bell's debut is a love story to die for.",2023-02-02,"['fiction', 'modern', 'contemporaryfiction', '', 'fiction', 'fiction', 'historicalfiction']",https://www.waterstones.com/book/the-disenchantment/celia-bell/9781788169929,https://cdn.waterstones.com/bookjackets/large/9781/7881/9781788169929.jpg
Spring Rain: A wise and life-affirming memoir about how gardens can help us heal (Hardback),Marc Hamer,"'Infused with wisdom and a deep love of nature... a how-to book for finding peace of mind' SagaThis is a story about the rain, a boy, an angry dog and a gardener, and how some of them find peace and freedom...In Spring Rain, writer and gardener Marc Hamer shares his path from difficult beginnings to contentment, by way of family gardens.As a young boy in a violent home, Marc found refuge in his small back garden. Here he kindled a lifelong love of nature and learning by observing the plants and insects in his private kingdom and reading the old encyclopaedias he found in the shed.Marc has always found the answers to life's questions in the natural world, whether as a child watching ants, as a young man living rough in the countryside, or as a professional gardener creating places of calm and restoration for others. Now in his sixties, he is finally creating a garden for himself, at his home in Cardiff. In this beautiful and moving memoir, he considers what he has learned, from the spring of youth to his autumn years, and reflects on how we reconcile our childhoods with where we end up.With line drawings by the author, Spring Rain encourages us back in tune with the natural world and offers both consolation and a guide to a happier life.PRAISE FOR MARC HAMER:'A sublime meditation on life, love, nature and family, woven with the wisdom of age gained through a life well lived' Lee Schofield, author of Wild Fell'Wholly original... on how to live, how to be calm and content with only a little, in a quietly humming garden' Daily Mail",2023-02-02,"['biography', 'truestories', 'memoirs', '', 'poetry', 'drama', 'criticism', 'prose:non-fiction', 'politics', 'society', 'education', 'society', 'culture']",https://www.waterstones.com/book/spring-rain/marc-hamer/9781787303317,https://cdn.waterstones.com/bookjackets/large/9781/7873/9781787303317.jpg
One Thousand Shades of Green: A Year in Search of Britain's Wild Plants (Hardback),Mike Dilger,"For most of 2020, Mikes Dilger's day-job of travelling to the four corners of the British Isles all but disappeared. Having been confined to one place by the Covid pandemic, and with daily dog walks his sole permitted outdoor pursuit, the simple pleasure of getting to know the flowers at his feet reignited a long-buried botanical passion. Now Mike is on a mission: to see a thousand different wild plants in one calendar year, and assess how our fascinating flora is faring in modern Britain. From Cornwall to Kent and Breckland to the Scottish Highlands, Mike meets the resilient reserve wardens and courageous conservationists tasked with protecting some of the nation's richest botanical sites, and experiences first-hand the many difficulties associated with saving our rarest and most charismatic plants. Taking in city centres, mountain tops and every conceivable habitat in between, One Thousand Shades of Green is a manifesto on how to love and conserve our green and pleasant land, and celebrates the beauty and diversity of the nation's plants.",2023-02-02,"['science', 'technology', 'medicine', 'mathematics', 'science', 'biology/lifesciences', 'botany', 'plantsciences', '', 'science', 'technology', 'medicine', 'earthsciences', 'geography', 'environment', 'planning', 'theenvironment', 'conservationoftheenvironment', 'popularscience', 'nature', 'naturewriting', 'trees', 'wildflowers', 'plants']",https://www.waterstones.com/book/one-thousand-shades-of-green/mike-dilger/9781472993625,https://cdn.waterstones.com/bookjackets/large/9781/4729/9781472993625.jpg
How Many More Women?: The silencing of women by the law and how to stop it (Hardback),Jennifer Robinson,"We are in a crucial moment: women are breaking through the cultural reticence around gender-based violence. But just as survivors have begun to feel empowered to speak out, a new form of systematic silencing has made itself more evident: rich and powerful men are using teams of lawyers to suppress allegations and prevent newspaper stories from running. Individual women, advocacy groups and journalists find themselves fighting against censorship. The law is being wielded to reinforce the status quo of silence that existed before #MeToo. If women cannot speak about their abuse - and journalists are fearful of telling their stories - then how can we understand the problem of gender-based violence in our society? And how can we even begin to end it? In How Many More Women? internationally-acclaimed human rights lawyers, Jennifer Robinson and Keina Yoshida, examine the broken systems and explore the changes needed in order to ensure that women's freedom, including their freedom of speech, is no longer threatened by the laws that are supposed to protect them.",2023-02-02,"['politics', 'society', 'education', 'society', 'culture', 'socialgroups', 'genderstudies', '', 'politics', 'society', 'education', 'society', 'culture', 'socialissues', 'processes', 'feminism', 'feministtheory', 'business', 'finance', 'law', 'law', 'jurisprudence', 'generalissues', 'gender', 'thelaw']",https://www.waterstones.com/book/how-many-more-women/jennifer-robinson/keina-yoshida/9781804190203,https://cdn.waterstones.com/bookjackets/large/9781/8041/9781804190203.jpg
A Wild & True Relation (Hardback),Kim Sherwood,"A Wild & True Relation opens during the Great Storm of 1703, as smuggler Tom West confronts his lover Grace for betraying him to the Revenue. Leaving Grace's cottage in flames, he takes her orphaned daughter Molly on board ship disguised as a boy to join his crew. But Molly, or Orlando as she must call herself, will grow up to outshine all the men of Tom's company and seek revenge - and a legacy - all of her own. Woven into Molly's story are the writers - from Celia Fiennes and George Eliot to Daniel Defoe and Charles Dickens - who are transfixed by her myth and who, over three centuries, come together to solve the mystery of her life. With extraordinary verve , Sherwood remakes the eighteenth-century novel and challenges women's writing and women's roles throughout history.",2023-02-02,"['fiction', 'adventure', 'historicaladventure']",https://www.waterstones.com/book/a-wild-and-true-relation/kim-sherwood/9780349015361,https://cdn.waterstones.com/bookjackets/large/9780/3490/9780349015361.jpg
The Only Suspect (Hardback),Louise Candlish,"There's the obvious story. And then there's the truth. Alex lives a comfortable life with his wife Beth in the leafy suburb of Silver Vale. Fine, so he's not the most outgoing guy on the street, he prefers to keep himself to himself, but he's a good husband and an easy-going neighbour. That's until Beth announces the creation of a nature trail on a local site that's been disused for decades and suddenly Alex is a changed man. Now he's always watching. Questioning. Struggling to hide his dread . . . As the landscapers get to work, a secret threatens to surface from years ago, back in Alex's twenties when he got entangled with a seductive young woman called Marina, who threw both their lives into turmoil. And who sparked a police hunt for a murder suspect that was never quite what it seemed. And it still isn't.",2023-02-02,"['crime', 'thrillers', 'mystery', 'thrillers', '', 'fiction', 'modern', 'contemporaryfiction', 'crime', 'thrillers', 'mystery', 'crime', 'mystery']",https://www.waterstones.com/book/the-only-suspect/louise-candlish/9781398509726,https://cdn.waterstones.com/bookjackets/large/9781/3985/9781398509726.jpg
"River of the Gods: Genius, Courage, and Betrayal in the Search for the Source of the Nile (Hardback)",Candice Millard,"A story of courage and adventure, set against the backdrop of the race to exploit Africa by the colonial powers. For millennia the location of the Nile River's headwaters was shrouded in mystery. In the mid-19th century, Richard Burton and John Hanning Speke were sent by the Royal Geographical Society to claim the prize for Britain. Burton spoke twenty-nine languages, and was a decorated soldier. He was also mercurial, subtle, and an iconoclastic atheist. Speke was a young aristocrat and Army officer determined to make his mark, Burton's opposite in temperament and beliefs. From the start the two men clashed. They would endure tremendous hardship, illness, and constant setbacks. Two years in, deep in the African interior, Burton became too sick to press on, but Speke did, and claimed he found the source in a great lake that he christened Lake Victoria. When they returned to England, the two became sworn enemies. Yet there was a third man on both expeditions, his name obscured by imperial annals, whose exploits were even more extraordinary. This was Sidi Mubarak Bombay, who was enslaved and shipped from his home village in East Africa to India. When the man who purchased him died, he made his way into the local Sultan's army, and eventually travelled back to Africa, where he used his resourcefulness, linguistic prowess and raw courage to forge a living as a guide. Without Bombay and men like him, who led, carried, and protected the expedition, neither Englishman would have come close to the headwaters of the Nile, or perhaps even survived.",2023-02-02,"['history', 'general', 'worldhistory', '', 'science', 'technology', 'medicine', 'earthsciences', 'geography', 'environment', 'planning', 'geography', 'geographicaldiscovery', 'exploration']",https://www.waterstones.com/book/river-of-the-gods/candice-millard/9781800752610,https://cdn.waterstones.com/bookjackets/large/9781/8007/9781800752610.jpg
